team,player,bat_or_bowl,bb_bf,runs,wkts,wicketball_prob,runs_per_ball,opposition,ground,start_date,overs,mdns,econ,inns,4s,6s,sr,not_out,mins
BAN,Tanzid Hasan (BAN),bat,13,5,,0.076923077,0.3846,v Afghanistan,Dharamsala,2023-10-07,,,,2,1.0,0.0,38.46,0.0,19.0
SL,M Pathirana (SL),bat,16,5,,0.0625,0.3125,v South Africa,Delhi,2023-10-07,,,,2,1.0,0.0,31.25,0.0,25.0
NZ,MS Chapman (NZ),bat,13,5,,0.076923077,0.3846,v Netherlands,Hyderabad,2023-10-09,,,,1,0.0,0.0,38.46,0.0,11.0
AUS,JP Inglis (AUS),bat,4,5,,0.25,1.25,v South Africa,Lucknow,2023-10-12,,,,2,1.0,0.0,125.0,0.0,5.0
AUS,MP Stoinis (AUS),bat,4,5,,0.25,1.25,v South Africa,Lucknow,2023-10-12,,,,2,1.0,0.0,125.0,0.0,6.0
AFG,Naveen-ul-Haq (AFG),bat,6,5,,0.166666667,0.8333,v England,Delhi,2023-10-15,,,,1,1.0,0.0,83.33,0.0,9.0
SL,MDKJ Perera (SL),bat,8,5,,0.125,0.625,v Netherlands,Lucknow,2023-10-21,,,,2,1.0,0.0,62.5,0.0,17.0
SA,DA Miller (SA),bat,6,5,,0.166666667,0.8333,v England,Wankhede,2023-10-21,,,,1,1.0,0.0,83.33,0.0,7.0
ENG,BA Stokes (ENG),bat,8,5,,0.125,0.625,v South Africa,Wankhede,2023-10-21,,,,2,1.0,0.0,62.5,0.0,20.0
NZ,TWM Latham (NZ),bat,7,5,,0.142857143,0.7142,v India,Dharamsala,2023-10-22,,,,1,1.0,0.0,71.42,0.0,16.0
ENG,MA Wood (ENG),bat,6,5,,0.166666667,0.8333,v Sri Lanka,Bengaluru,2023-10-26,,,,1,1.0,0.0,83.33,0.0,6.0
BAN,Shakib Al Hasan (BAN),bat,14,5,,0.071428571,0.3571,v Netherlands,Eden Gardens,2023-10-28,,,,2,0.0,0.0,35.71,0.0,14.0
SL,CAK Rajitha (SL),bat,7,5,,0.142857143,0.7142,v Afghanistan,Pune,2023-10-30,,,,1,0.0,0.0,71.42,0.0,14.0
BAN,Mushfiqur Rahim (BAN),bat,8,5,,0.125,0.625,v Pakistan,Eden Gardens,2023-10-31,,,,1,1.0,0.0,62.5,0.0,18.0
SL,D Madushanka (SL),bat,6,5,,0.166666667,0.8333,v India,Wankhede,2023-11-02,,,,2,1.0,0.0,83.33,0.0,4.0
SA,Q de Kock (SA),bat,10,5,,0.1,0.5,v India,Eden Gardens,2023-11-05,,,,2,1.0,0.0,50.0,0.0,9.0
ENG,JC Buttler (ENG),bat,11,5,,0.090909091,0.4545,v Netherlands,Pune,2023-11-08,,,,1,0.0,0.0,45.45,0.0,12.0
NED,MP O'Dowd (NED),bat,11,5,,0.090909091,0.4545,v England,Pune,2023-11-08,,,,2,1.0,0.0,45.45,0.0,20.0
SL,D Madushanka (SL),bat,2,4,,0.0,2.0,v South Africa,Delhi,2023-10-07,,,,2,1.0,0.0,200.0,1.0,4.0
NED,PA van Meekeren (NED),bat,3,4,,0.0,1.3333,v New Zealand,Hyderabad,2023-10-09,,,,2,1.0,0.0,133.33,1.0,5.0
SL,MADI Hemantha (SL),bat,3,4,,0.0,1.3333,v Netherlands,Lucknow,2023-10-21,,,,2,1.0,0.0,133.33,1.0,7.0
SA,T Shamsi (SA),bat,6,4,,0.0,0.6666,v Pakistan,Chennai,2023-10-27,,,,2,0.0,0.0,66.66,1.0,14.0
SA,T Shamsi (SA),bat,4,4,,0.0,1.0,v India,Eden Gardens,2023-11-05,,,,2,1.0,0.0,100.0,1.0,3.0
NED,RE van der Merwe (NED),bat,7,4,,0.142857143,0.5714,v Pakistan,Hyderabad,2023-10-06,,,,2,0.0,0.0,57.14,0.0,18.0
NZ,GD Phillips (NZ),bat,4,4,,0.25,1.0,v Netherlands,Hyderabad,2023-10-09,,,,1,1.0,0.0,100.0,0.0,6.0
BAN,Mustafizur Rahman (BAN),bat,10,4,,0.1,0.4,v New Zealand,Chennai,2023-10-13,,,,1,0.0,0.0,40.0,0.0,14.0
PAK,Iftikhar Ahmed (PAK),bat,4,4,,0.25,1.0,v India,Ahmedabad,2023-10-14,,,,1,1.0,0.0,100.0,0.0,2.0
PAK,Mohammad Nawaz (3) (PAK),bat,14,4,,0.071428571,0.2857,v India,Ahmedabad,2023-10-14,,,,1,0.0,0.0,28.57,0.0,25.0
SL,CBRLS Kumara (SL),bat,8,4,,0.125,0.5,v Australia,Lucknow,2023-10-16,,,,1,1.0,0.0,50.0,0.0,6.0
SA,HE van der Dussen (SA),bat,7,4,,0.142857143,0.5714,v Netherlands,Dharamsala,2023-10-17,,,,2,0.0,0.0,57.14,0.0,16.0
AFG,Mujeeb Ur Rahman (AFG),bat,3,4,,0.333333333,1.3333,v New Zealand,Chennai,2023-10-18,,,,2,1.0,0.0,133.33,0.0,2.0
NED,Vikramjit Singh (NED),bat,13,4,,0.076923077,0.3076,v Sri Lanka,Lucknow,2023-10-21,,,,1,1.0,0.0,30.76,0.0,17.0
NED,PA van Meekeren (NED),bat,5,4,,0.2,0.8,v Sri Lanka,Lucknow,2023-10-21,,,,1,0.0,0.0,80.0,0.0,6.0
SA,Q de Kock (SA),bat,2,4,,0.5,2.0,v England,Wankhede,2023-10-21,,,,1,1.0,0.0,200.0,0.0,3.0
NED,BFW de Leede (NED),bat,7,4,,0.142857143,0.5714,v Australia,Delhi,2023-10-25,,,,2,1.0,0.0,57.14,0.0,7.0
SL,MDKJ Perera (SL),bat,5,4,,0.2,0.8,v England,Bengaluru,2023-10-26,,,,2,1.0,0.0,80.0,0.0,8.0
SA,L Ngidi (SA),bat,14,4,,0.071428571,0.2857,v Pakistan,Chennai,2023-10-27,,,,2,0.0,0.0,28.57,0.0,24.0
IND,SS Iyer (IND),bat,16,4,,0.0625,0.25,v England,Lucknow,2023-10-29,,,,1,0.0,0.0,25.0,0.0,21.0
BAN,Najmul Hossain Shanto (BAN),bat,3,4,,0.333333333,1.3333,v Pakistan,Eden Gardens,2023-10-31,,,,1,1.0,0.0,133.33,0.0,8.0
NZ,TWM Latham (NZ),bat,15,4,,0.066666667,0.2666,v South Africa,Pune,2023-11-01,,,,2,0.0,0.0,26.66,0.0,18.0
IND,RG Sharma (IND),bat,2,4,,0.5,2.0,v Sri Lanka,Wankhede,2023-11-02,,,,1,1.0,0.0,200.0,0.0,2.0
NED,PA van Meekeren (NED),bat,24,4,,0.041666667,0.1666,v Afghanistan,Lucknow,2023-11-03,,,,1,0.0,0.0,16.66,0.0,18.0
PAK,Abdullah Shafique (PAK),bat,9,4,,0.111111111,0.4444,v New Zealand,Bengaluru,2023-11-04,,,,2,1.0,0.0,44.44,0.0,8.0
SL,MDKJ Perera (SL),bat,5,4,,0.2,0.8,v Bangladesh,Delhi,2023-11-06,,,,1,1.0,0.0,80.0,0.0,5.0
SL,PVD Chameera (SL),bat,9,4,,0.111111111,0.4444,v Bangladesh,Delhi,2023-11-06,,,,1,0.0,0.0,44.44,0.0,17.0
ENG,MM Ali (ENG),bat,15,4,,0.066666667,0.2666,v Netherlands,Pune,2023-11-08,,,,1,0.0,0.0,26.66,0.0,20.0
NED,PA van Meekeren (NED),bat,3,4,,0.333333333,1.3333,v England,Pune,2023-11-08,,,,2,1.0,0.0,133.33,0.0,3.0
BAN,Mustafizur Rahman (BAN),bat,9,3,,0.0,0.3333,v England,Dharamsala,2023-10-10,,,,2,0.0,0.0,33.33,1.0,12.0
PAK,Shaheen Shah Afridi (PAK),bat,3,3,,0.0,1.0,v Afghanistan,Chennai,2023-10-23,,,,1,0.0,0.0,100.0,1.0,4.0
AUS,GJ Maxwell (AUS),bat,17,3,,0.058823529,0.1764,v South Africa,Lucknow,2023-10-12,,,,2,0.0,0.0,17.64,0.0,17.0
AFG,Rahmat Shah (AFG),bat,8,3,,0.125,0.375,v England,Delhi,2023-10-15,,,,1,0.0,0.0,37.5,0.0,10.0
BAN,Mehidy Hasan Miraz (BAN),bat,13,3,,0.076923077,0.2307,v India,Pune,2023-10-19,,,,1,0.0,0.0,23.07,0.0,15.0
SA,G Coetzee (SA),bat,3,3,,0.333333333,1.0,v England,Wankhede,2023-10-21,,,,1,0.0,0.0,100.0,0.0,2.0
ENG,JE Root (ENG),bat,10,3,,0.1,0.3,v Sri Lanka,Bengaluru,2023-10-26,,,,1,0.0,0.0,30.0,0.0,14.0
NED,Vikramjit Singh (NED),bat,9,3,,0.111111111,0.3333,v Bangladesh,Eden Gardens,2023-10-28,,,,1,0.0,0.0,33.33,0.0,7.0
BAN,Litton Das (BAN),bat,12,3,,0.083333333,0.25,v Netherlands,Eden Gardens,2023-10-28,,,,2,0.0,0.0,25.0,0.0,20.0
BAN,Mustafizur Rahman (BAN),bat,7,3,,0.142857143,0.4285,v Pakistan,Eden Gardens,2023-10-31,,,,1,0.0,0.0,42.85,0.0,11.0
NED,BFW de Leede (NED),bat,6,3,,0.166666667,0.5,v Afghanistan,Lucknow,2023-11-03,,,,1,0.0,0.0,50.0,0.0,5.0
NED,Saqib Zulfiqar (NED),bat,15,3,,0.066666667,0.2,v Afghanistan,Lucknow,2023-11-03,,,,1,0.0,0.0,20.0,0.0,19.0
AUS,JP Inglis (AUS),bat,6,3,,0.166666667,0.5,v England,Ahmedabad,2023-11-04,,,,1,0.0,0.0,50.0,0.0,5.0
BAN,Mehidy Hasan Miraz (BAN),bat,5,3,,0.2,0.6,v Sri Lanka,Delhi,2023-11-06,,,,2,0.0,0.0,60.0,0.0,9.0
AUS,MA Starc (AUS),bat,7,3,,0.142857143,0.4285,v Afghanistan,Wankhede,2023-11-07,,,,2,0.0,0.0,42.85,0.0,8.0
BAN,Mushfiqur Rahim (BAN),bat,3,2,,0.0,0.6666,v Afghanistan,Dharamsala,2023-10-07,,,,2,0.0,0.0,66.66,1.0,6.0
BAN,Shoriful Islam (BAN),bat,3,2,,0.0,0.6666,v New Zealand,Chennai,2023-10-13,,,,1,0.0,0.0,66.66,1.0,9.0
PAK,Shaheen Shah Afridi (PAK),bat,10,2,,0.0,0.2,v India,Ahmedabad,2023-10-14,,,,1,0.0,0.0,20.0,1.0,12.0
AFG,Fazalhaq Farooqi (AFG),bat,4,2,,0.0,0.5,v England,Delhi,2023-10-15,,,,1,0.0,0.0,50.0,1.0,7.0
NZ,TWM Latham (NZ),bat,2,2,,0.0,1.0,v Pakistan,Bengaluru,2023-11-04,,,,1,0.0,0.0,100.0,1.0,4.0
ENG,AAP Atkinson (ENG),bat,1,2,,0.0,2.0,v Netherlands,Pune,2023-11-08,,,,1,0.0,0.0,200.0,1.0,7.0
NZ,TWM Latham (NZ),bat,2,2,,0.0,1.0,v Sri Lanka,Bengaluru,2023-11-09,,,,2,0.0,0.0,100.0,1.0,3.0
AFG,Najibullah Zadran (AFG),bat,8,2,,0.125,0.25,v India,Delhi,2023-10-11,,,,1,0.0,0.0,25.0,0.0,6.0
AUS,JR Hazlewood (AUS),bat,2,2,,0.5,1.0,v South Africa,Lucknow,2023-10-12,,,,2,0.0,0.0,100.0,0.0,1.0
PAK,Shadab Khan (PAK),bat,5,2,,0.2,0.4,v India,Ahmedabad,2023-10-14,,,,1,0.0,0.0,40.0,0.0,11.0
PAK,Haris Rauf (PAK),bat,6,2,,0.166666667,0.3333,v India,Ahmedabad,2023-10-14,,,,1,0.0,0.0,33.33,0.0,9.0
ENG,JM Bairstow (ENG),bat,4,2,,0.25,0.5,v Afghanistan,Delhi,2023-10-15,,,,2,0.0,0.0,50.0,0.0,5.0
SL,DN Wellalage (SL),bat,9,2,,0.111111111,0.2222,v Australia,Lucknow,2023-10-16,,,,1,0.0,0.0,22.22,0.0,9.0
SL,C Karunaratne (SL),bat,11,2,,0.090909091,0.1818,v Australia,Lucknow,2023-10-16,,,,1,0.0,0.0,18.18,0.0,12.0
NED,Vikramjit Singh (NED),bat,16,2,,0.0625,0.125,v South Africa,Dharamsala,2023-10-17,,,,1,0.0,0.0,12.5,0.0,28.0
NED,BFW de Leede (NED),bat,7,2,,0.142857143,0.2857,v South Africa,Dharamsala,2023-10-17,,,,1,0.0,0.0,28.57,0.0,16.0
AUS,MA Starc (AUS),bat,3,2,,0.333333333,0.6666,v Pakistan,Bengaluru,2023-10-20,,,,1,0.0,0.0,66.66,0.0,3.0
ENG,JE Root (ENG),bat,6,2,,0.166666667,0.3333,v South Africa,Wankhede,2023-10-21,,,,2,0.0,0.0,33.33,0.0,9.0
IND,SA Yadav (IND),bat,4,2,,0.25,0.5,v New Zealand,Dharamsala,2023-10-22,,,,2,0.0,0.0,50.0,0.0,8.0
ENG,AU Rashid (ENG),bat,7,2,,0.142857143,0.2857,v Sri Lanka,Bengaluru,2023-10-26,,,,1,0.0,0.0,28.57,0.0,7.0
PAK,Shaheen Shah Afridi (PAK),bat,4,2,,0.25,0.5,v South Africa,Chennai,2023-10-27,,,,1,0.0,0.0,50.0,0.0,10.0
NZ,DP Conway (NZ),bat,6,2,,0.166666667,0.3333,v South Africa,Pune,2023-11-01,,,,2,0.0,0.0,33.33,0.0,13.0
IND,Mohammed Shami (IND),bat,4,2,,0.25,0.5,v Sri Lanka,Wankhede,2023-11-02,,,,1,0.0,0.0,50.0,0.0,11.0
NED,LV van Beek (NED),bat,13,2,,0.076923077,0.1538,v Afghanistan,Lucknow,2023-11-03,,,,1,0.0,0.0,15.38,0.0,16.0
ENG,LS Livingstone (ENG),bat,5,2,,0.2,0.4,v Australia,Ahmedabad,2023-11-04,,,,2,0.0,0.0,40.0,0.0,6.0
NED,LV van Beek (NED),bat,2,2,,0.5,1.0,v England,Pune,2023-11-08,,,,2,0.0,0.0,100.0,0.0,3.0
SL,P Nissanka (SL),bat,8,2,,0.125,0.25,v New Zealand,Bengaluru,2023-11-09,,,,1,0.0,0.0,25.0,0.0,9.0
AFG,Hashmatullah Shahidi (AFG),bat,7,2,,0.142857143,0.2857,v South Africa,Ahmedabad,2023-11-10,,,,1,0.0,0.0,28.57,0.0,5.0
AFG,Mohammad Nabi (AFG),bat,3,2,,0.333333333,0.6666,v South Africa,Ahmedabad,2023-11-10,,,,1,0.0,0.0,66.66,0.0,7.0
AFG,Naveen-ul-Haq (AFG),bat,4,2,,0.25,0.5,v South Africa,Ahmedabad,2023-11-10,,,,1,0.0,0.0,50.0,0.0,12.0
AUS,JR Hazlewood (AUS),bat,1,1,,0.0,1.0,v India,Chennai,2023-10-08,,,,1,0.0,0.0,100.0,1.0,6.0
ENG,RJW Topley (ENG),bat,2,1,,0.0,0.5,v Bangladesh,Dharamsala,2023-10-10,,,,1,0.0,0.0,50.0,1.0,2.0
SL,M Pathirana (SL),bat,3,1,,0.0,0.3333,v Pakistan,Hyderabad,2023-10-10,,,,1,0.0,0.0,33.33,1.0,3.0
BAN,Mustafizur Rahman (BAN),bat,7,1,,0.0,0.1428,v India,Pune,2023-10-19,,,,1,0.0,0.0,14.28,1.0,19.0
AUS,A Zampa (AUS),bat,1,1,,0.0,1.0,v Pakistan,Bengaluru,2023-10-20,,,,1,0.0,0.0,100.0,1.0,4.0
SA,KA Maharaj (SA),bat,1,1,,0.0,1.0,v England,Wankhede,2023-10-21,,,,1,0.0,0.0,100.0,1.0,1.0
IND,Mohammed Shami (IND),bat,1,1,,0.0,1.0,v New Zealand,Dharamsala,2023-10-22,,,,2,0.0,0.0,100.0,1.0,2.0
SA,M Jansen (SA),bat,1,1,,0.0,1.0,v Bangladesh,Wankhede,2023-10-24,,,,1,0.0,0.0,100.0,1.0,3.0
AUS,A Zampa (AUS),bat,1,1,,0.0,1.0,v Netherlands,Delhi,2023-10-25,,,,1,0.0,0.0,100.0,1.0,2.0
BAN,Shoriful Islam (BAN),bat,4,1,,0.0,0.25,v Pakistan,Eden Gardens,2023-10-31,,,,1,0.0,0.0,25.0,1.0,8.0
IND,JJ Bumrah (IND),bat,1,1,,0.0,1.0,v Sri Lanka,Wankhede,2023-11-02,,,,1,0.0,0.0,100.0,1.0,1.0
AUS,JR Hazlewood (AUS),bat,1,1,,0.0,1.0,v England,Ahmedabad,2023-11-04,,,,1,0.0,0.0,100.0,1.0,1.0
ENG,AU Rashid (ENG),bat,1,1,,0.0,1.0,v Netherlands,Pune,2023-11-08,,,,1,0.0,0.0,100.0,1.0,3.0
NED,A Dutt (NED),bat,2,1,,0.5,0.5,v Pakistan,Hyderabad,2023-10-06,,,,2,0.0,0.0,50.0,0.0,6.0
AFG,Mujeeb Ur Rahman (AFG),bat,4,1,,0.25,0.25,v Bangladesh,Dharamsala,2023-10-07,,,,1,0.0,0.0,25.0,0.0,9.0
NED,RE van der Merwe (NED),bat,6,1,,0.166666667,0.1666,v New Zealand,Hyderabad,2023-10-09,,,,2,0.0,0.0,16.66,0.0,9.0
BAN,Tanzid Hasan (BAN),bat,2,1,,0.5,0.5,v England,Dharamsala,2023-10-10,,,,2,0.0,0.0,50.0,0.0,7.0
BAN,Shakib Al Hasan (BAN),bat,9,1,,0.111111111,0.1111,v England,Dharamsala,2023-10-10,,,,2,0.0,0.0,11.11,0.0,16.0
SL,KIC Asalanka (SL),bat,3,1,,0.333333333,0.3333,v Pakistan,Hyderabad,2023-10-10,,,,1,0.0,0.0,33.33,0.0,5.0
SA,AK Markram (SA),bat,3,1,,0.333333333,0.3333,v Netherlands,Dharamsala,2023-10-17,,,,2,0.0,0.0,33.33,0.0,4.0
NZ,DJ Mitchell (NZ),bat,7,1,,0.142857143,0.1428,v Afghanistan,Chennai,2023-10-18,,,,1,0.0,0.0,14.28,0.0,6.0
NZ,MJ Santner (NZ),bat,2,1,,0.5,0.5,v India,Dharamsala,2023-10-22,,,,1,0.0,0.0,50.0,0.0,3.0
NZ,LH Ferguson (NZ),bat,5,1,,0.2,0.2,v India,Dharamsala,2023-10-22,,,,1,0.0,0.0,20.0,0.0,12.0
SA,HE van der Dussen (SA),bat,7,1,,0.142857143,0.1428,v Bangladesh,Wankhede,2023-10-24,,,,1,0.0,0.0,14.28,0.0,6.0
BAN,Shakib Al Hasan (BAN),bat,4,1,,0.25,0.25,v South Africa,Wankhede,2023-10-24,,,,2,0.0,0.0,25.0,0.0,4.0
NED,A Dutt (NED),bat,8,1,,0.125,0.125,v Australia,Delhi,2023-10-25,,,,2,0.0,0.0,12.5,0.0,9.0
ENG,LS Livingstone (ENG),bat,6,1,,0.166666667,0.1666,v Sri Lanka,Bengaluru,2023-10-26,,,,1,0.0,0.0,16.66,0.0,9.0
AUS,MA Starc (AUS),bat,3,1,,0.333333333,0.3333,v New Zealand,Dharamsala,2023-10-28,,,,1,0.0,0.0,33.33,0.0,7.0
BAN,Mushfiqur Rahim (BAN),bat,5,1,,0.2,0.2,v Netherlands,Eden Gardens,2023-10-28,,,,2,0.0,0.0,20.0,0.0,9.0
IND,Mohammed Shami (IND),bat,5,1,,0.2,0.2,v England,Lucknow,2023-10-29,,,,1,0.0,0.0,20.0,0.0,4.0
SL,PVD Chameera (SL),bat,4,1,,0.25,0.25,v Afghanistan,Pune,2023-10-30,,,,1,0.0,0.0,25.0,0.0,5.0
SL,BKG Mendis (SL),bat,10,1,,0.1,0.1,v India,Wankhede,2023-11-02,,,,2,0.0,0.0,10.0,0.0,21.0
SL,KIC Asalanka (SL),bat,24,1,,0.041666667,0.0416,v India,Wankhede,2023-11-02,,,,2,0.0,0.0,4.16,0.0,42.0
NED,W Barresi (NED),bat,4,1,,0.25,0.25,v Afghanistan,Lucknow,2023-11-03,,,,1,0.0,0.0,25.0,0.0,3.0
ENG,JC Buttler (ENG),bat,7,1,,0.142857143,0.1428,v Australia,Ahmedabad,2023-11-04,,,,2,0.0,0.0,14.28,0.0,10.0
SA,H Klaasen (SA),bat,11,1,,0.090909091,0.0909,v India,Eden Gardens,2023-11-05,,,,2,0.0,0.0,9.09,0.0,12.0
NED,A Dutt (NED),bat,3,1,,0.333333333,0.3333,v England,Pune,2023-11-08,,,,2,0.0,0.0,33.33,0.0,4.0
SL,S Samarawickrama (SL),bat,2,1,,0.5,0.5,v New Zealand,Bengaluru,2023-11-09,,,,1,0.0,0.0,50.0,0.0,2.0
SL,PVD Chameera (SL),bat,20,1,,0.05,0.05,v New Zealand,Bengaluru,2023-11-09,,,,1,0.0,0.0,5.0,0.0,32.0
AUS,MR Marsh (AUS),bat,132,177,,0.0,1.340909091,v Bangladesh,Pune,2023-11-11,,,,2,17.0,9.0,134.09,1.0,177.0
ENG,BA Stokes (ENG),bat,76,84,,0.013157895,1.105263158,v Pakistan,Eden Gardens,2023-11-11,,,,1,11.0,2.0,110.52,0.0,85.0
BAN,Towhid Hridoy (BAN),bat,79,74,,0.012658228,0.936708861,v Australia,Pune,2023-11-11,,,,1,5.0,2.0,93.67,0.0,121.0
AUS,SPD Smith (AUS),bat,64,63,,0.0,0.984375,v Bangladesh,Pune,2023-11-11,,,,2,4.0,1.0,98.43,1.0,99.0
ENG,JE Root (ENG),bat,72,60,,0.013888889,0.833333333,v Pakistan,Eden Gardens,2023-11-11,,,,1,4.0,0.0,83.33,0.0,115.0
ENG,JM Bairstow (ENG),bat,61,59,,0.016393443,0.967213115,v Pakistan,Eden Gardens,2023-11-11,,,,1,7.0,1.0,96.72,0.0,81.0
AUS,DA Warner (AUS),bat,61,53,,0.016393443,0.868852459,v Bangladesh,Pune,2023-11-11,,,,2,6.0,0.0,86.88,0.0,90.0
PAK,Agha Salman (PAK),bat,45,51,,0.022222222,1.133333333,v England,Eden Gardens,2023-11-11,,,,2,6.0,1.0,113.33,0.0,53.0
BAN,Najmul Hossain Shanto (BAN),bat,57,45,,0.01754386,0.789473684,v Australia,Pune,2023-11-11,,,,1,6.0,0.0,78.94,0.0,59.0
PAK,Babar Azam (PAK),bat,45,38,,0.022222222,0.844444444,v England,Eden Gardens,2023-11-11,,,,2,6.0,0.0,84.44,0.0,58.0
BAN,Tanzid Hasan (BAN),bat,34,36,,0.029411765,1.058823529,v Australia,Pune,2023-11-11,,,,1,6.0,0.0,105.88,0.0,55.0
BAN,Litton Das (BAN),bat,45,36,,0.022222222,0.8,v Australia,Pune,2023-11-11,,,,1,5.0,0.0,80.0,0.0,76.0
PAK,Mohammad Rizwan (PAK),bat,51,36,,0.019607843,0.705882353,v England,Eden Gardens,2023-11-11,,,,2,2.0,0.0,70.58,0.0,78.0
PAK,Haris Rauf (PAK),bat,23,35,,0.043478261,1.52173913,v England,Eden Gardens,2023-11-11,,,,2,3.0,3.0,152.17,0.0,27.0
BAN,Mahmudullah (BAN),bat,28,32,,0.035714286,1.142857143,v Australia,Pune,2023-11-11,,,,1,1.0,3.0,114.28,0.0,34.0
ENG,DJ Malan (ENG),bat,39,31,,0.025641026,0.794871795,v Pakistan,Eden Gardens,2023-11-11,,,,1,5.0,0.0,79.48,0.0,61.0
ENG,HC Brook (ENG),bat,17,30,,0.058823529,1.764705882,v Pakistan,Eden Gardens,2023-11-11,,,,1,2.0,2.0,176.47,0.0,24.0
BAN,Mehidy Hasan Miraz (BAN),bat,20,29,,0.05,1.45,v Australia,Pune,2023-11-11,,,,1,4.0,0.0,145.0,0.0,33.0
PAK,Saud Shakeel (PAK),bat,37,29,,0.027027027,0.783783784,v England,Eden Gardens,2023-11-11,,,,2,4.0,0.0,78.37,0.0,52.0
ENG,JC Buttler (ENG),bat,18,27,,0.055555556,1.5,v Pakistan,Eden Gardens,2023-11-11,,,,1,3.0,1.0,150.0,0.0,39.0
PAK,Shaheen Shah Afridi (PAK),bat,23,25,,0.043478261,1.086956522,v England,Eden Gardens,2023-11-11,,,,2,3.0,1.0,108.69,0.0,23.0
BAN,Mushfiqur Rahim (BAN),bat,24,21,,0.041666667,0.875,v Australia,Pune,2023-11-11,,,,1,0.0,1.0,87.5,0.0,27.0
PAK,Mohammad Wasim (1) (PAK),bat,14,16,,0.0,1.142857143,v England,Eden Gardens,2023-11-11,,,,2,2.0,1.0,114.28,1.0,33.0
ENG,DJ Willey (ENG),bat,5,15,,0.2,3.0,v Pakistan,Eden Gardens,2023-11-11,,,,1,2.0,1.0,300.0,0.0,5.0
AUS,TM Head (AUS),bat,11,10,,0.090909091,0.909090909,v Bangladesh,Pune,2023-11-11,,,,2,2.0,0.0,90.9,0.0,11.0
ENG,MM Ali (ENG),bat,6,8,,0.166666667,1.333333333,v Pakistan,Eden Gardens,2023-11-11,,,,1,0.0,1.0,133.33,0.0,10.0
BAN,Nasum Ahmed (BAN),bat,11,7,,0.090909091,0.636363636,v Australia,Pune,2023-11-11,,,,1,0.0,0.0,63.63,0.0,15.0
ENG,CR Woakes (ENG),bat,4,4,,0.0,1.0,v Pakistan,Eden Gardens,2023-11-11,,,,1,1.0,0.0,100.0,1.0,19.0
PAK,Shadab Khan (PAK),bat,7,4,,0.142857143,0.571428571,v England,Eden Gardens,2023-11-11,,,,2,1.0,0.0,57.14,0.0,4.0
PAK,Iftikhar Ahmed (PAK),bat,5,3,,0.2,0.6,v England,Eden Gardens,2023-11-11,,,,2,0.0,0.0,60.0,0.0,8.0
BAN,Mahedi Hasan (BAN),bat,3,2,,0.0,0.666666667,v Australia,Pune,2023-11-11,,,,1,0.0,0.0,66.66,1.0,4.0
PAK,Fakhar Zaman (PAK),bat,9,1,,0.111111111,0.111111111,v England,Eden Gardens,2023-11-11,,,,2,0.0,0.0,11.11,0.0,13.0
BAN,Taskin Ahmed (BAN),bat,1,0,,0.0,0.0,v Australia,Pune,2023-11-11,,,,1,0.0,0.0,0.0,1.0,2.0
ENG,AU Rashid (ENG),bat,1,0,,0.0,0.0,v Pakistan,Eden Gardens,2023-11-11,,,,1,0.0,0.0,0.0,1.0,1.0
ENG,AAP Atkinson (ENG),bat,1,0,,1.0,0.0,v Pakistan,Eden Gardens,2023-11-11,,,,1,0.0,0.0,0.0,0.0,1.0
PAK,Abdullah Shafique (PAK),bat,2,0,,0.5,0.0,v England,Eden Gardens,2023-11-11,,,,2,0.0,0.0,0.0,0.0,2.0
ENG,DJ Willey (ENG),bowl,60,56,3.0,0.05,0.933333333,v Pakistan,Eden Gardens,2023-11-11,10.0,0.0,5.6,2,,,,,
PAK,Haris Rauf (PAK),bowl,60,64,3.0,0.05,1.066666667,v England,Eden Gardens,2023-11-11,10.0,0.0,6.4,1,,,,,
AUS,A Zampa (AUS),bowl,60,32,2.0,0.033333333,0.533333333,v Bangladesh,Pune,2023-11-11,10.0,0.0,3.2,1,,,,,
ENG,AAP Atkinson (ENG),bowl,48,45,2.0,0.041666667,0.9375,v Pakistan,Eden Gardens,2023-11-11,8.0,0.0,5.62,2,,,,,
ENG,AU Rashid (ENG),bowl,60,55,2.0,0.033333333,0.916666667,v Pakistan,Eden Gardens,2023-11-11,10.0,0.0,5.5,2,,,,,
ENG,MM Ali (ENG),bowl,60,60,2.0,0.033333333,1.0,v Pakistan,Eden Gardens,2023-11-11,10.0,0.0,6.0,2,,,,,
AUS,SA Abbott (AUS),bowl,60,61,2.0,0.033333333,1.016666667,v Bangladesh,Pune,2023-11-11,10.0,0.0,6.1,1,,,,,
PAK,Shaheen Shah Afridi (PAK),bowl,60,72,2.0,0.033333333,1.2,v England,Eden Gardens,2023-11-11,10.0,1.0,7.2,1,,,,,
PAK,Mohammad Wasim (1) (PAK),bowl,60,74,2.0,0.033333333,1.233333333,v England,Eden Gardens,2023-11-11,10.0,0.0,7.4,1,,,,,
ENG,CR Woakes (ENG),bowl,33,27,1.0,0.03030303,0.818181818,v Pakistan,Eden Gardens,2023-11-11,5.3,0.0,4.9,2,,,,,
PAK,Iftikhar Ahmed (PAK),bowl,42,38,1.0,0.023809524,0.904761905,v England,Eden Gardens,2023-11-11,7.0,0.0,5.42,1,,,,,
